partner,partner_label,geo,geo_label,period,value,flag
PL,Poland,SK,Slovakia,2022,13,
PL,Poland,TR,Türkiye,2004,0,
PL,Poland,TR,Türkiye,2005,0,
PL,Poland,TR,Türkiye,2006,0,
PL,Poland,TR,Türkiye,2007,1,
PL,Poland,TR,Türkiye,2008,1,
PL,Poland,TR,Türkiye,2009,1,
PL,Poland,TR,Türkiye,2010,1,
PL,Poland,TR,Türkiye,2011,1,
PL,Poland,TR,Türkiye,2012,1,
PL,Poland,TR,Türkiye,2013,0,
PL,Poland,TR,Türkiye,2014,0,
PL,Poland,TR,Türkiye,2015,0,
PL,Poland,TR,Türkiye,2016,0,
PL,Poland,UA,Ukraine,2025,901,
PT,Portugal,BG,Bulgaria,2006,0,
PT,Portugal,BG,Bulgaria,2007,0,
PT,Portugal,BG,Bulgaria,2008,3,
PT,Portugal,BG,Bulgaria,2009,5,
PT,Portugal,BG,Bulgaria,2010,0,
PT,Portugal,BG,Bulgaria,2011,7,
PT,Portugal,BG,Bulgaria,2012,4,
PT,Portugal,BG,Bulgaria,2013,1,
PT,Portugal,BG,Bulgaria,2014,7,
PT,Portugal,BG,Bulgaria,2015,4,
PT,Portugal,BG,Bulgaria,2016,3,
PT,Portugal,BG,Bulgaria,2017,1,
PT,Portugal,BG,Bulgaria,2018,1,
PT,Portugal,BG,Bulgaria,2019,2,
PT,Portugal,BG,Bulgaria,2020,0,
PT,Portugal,BG,Bulgaria,2021,0,
PT,Portugal,BG,Bulgaria,2022,0,
PT,Portugal,BG,Bulgaria,2023,0,
PT,Portugal,BG,Bulgaria,2024,0,
PT,Portugal,CZ,Czechia,2004,0,
PT,Portugal,DE,Germany,2005,1,
PT,Portugal,DE,Germany,2006,0,
PT,Portugal,DE,Germany,2007,0,
PT,Portugal,DE,Germany,2008,0,
PT,Portugal,ES,Spain,2004,90,
PT,Portugal,ES,Spain,2005,89,
PT,Portugal,ES,Spain,2006,86,
PT,Portugal,ES,Spain,2007,76,
PT,Portugal,ES,Spain,2008,75,
PT,Portugal,ES,Spain,2009,29,
PT,Portugal,ES,Spain,2010,60,
PT,Portugal,ES,Spain,2011,62,
PT,Portugal,ES,Spain,2012,54,
PT,Portugal,ES,Spain,2013,69,
PT,Portugal,ES,Spain,2014,98,
PT,Portugal,ES,Spain,2015,62,
PT,Portugal,ES,Spain,2016,107,
PT,Portugal,ES,Spain,2017,96,
PT,Portugal,ES,Spain,2018,88,
PT,Portugal,ES,Spain,2019,88,
PT,Portugal,ES,Spain,2020,15,
PT,Portugal,ES,Spain,2021,14,
PT,Portugal,ES,Spain,2022,62,
PT,Portugal,ES,Spain,2023,67,
PT,Portugal,ES,Spain,2024,71,
PT,Portugal,ES,Spain,2025,58,
PT,Portugal,FR,France,2004,9,
PT,Portugal,FR,France,2005,8,
PT,Portugal,FR,France,2006,7,
PT,Portugal,FR,France,2007,6,
PT,Portugal,FR,France,2008,6,
PT,Portugal,FR,France,2009,6,
PT,Portugal,HR,Croatia,2004,0,
PT,Portugal,HR,Croatia,2005,0,
PT,Portugal,HR,Croatia,2009,0,
PT,Portugal,HR,Croatia,2011,0,
PT,Portugal,HU,Hungary,2004,1,
PT,Portugal,HU,Hungary,2005,3,
PT,Portugal,HU,Hungary,2006,3,
PT,Portugal,HU,Hungary,2007,2,
PT,Portugal,HU,Hungary,2008,2,
PT,Portugal,HU,Hungary,2009,2,
PT,Portugal,HU,Hungary,2010,1,
PT,Portugal,HU,Hungary,2011,1,
PT,Portugal,HU,Hungary,2012,1,
PT,Portugal,HU,Hungary,2013,0,
PT,Portugal,HU,Hungary,2014,2,
PT,Portugal,IT,Italy,2005,0,
PT,Portugal,PL,Poland,2004,0,
PT,Portugal,PL,Poland,2005,0,
PT,Portugal,PL,Poland,2006,0,
PT,Portugal,PL,Poland,2007,0,
PT,Portugal,PL,Poland,2008,0,
PT,Portugal,RO,Romania,2004,1,
PT,Portugal,RO,Romania,2005,2,
PT,Portugal,RO,Romania,2006,1,
PT,Portugal,RO,Romania,2007,4,
PT,Portugal,RO,Romania,2008,1,
PT,Portugal,RO,Romania,2009,2,
PT,Portugal,RO,Romania,2010,3,
PT,Portugal,SI,Slovenia,2004,0,
PT,Portugal,SI,Slovenia,2005,0,
PT,Portugal,SI,Slovenia,2006,0,
PT,Portugal,SI,Slovenia,2007,0,
PT,Portugal,SI,Slovenia,2008,0,
PT,Portugal,SI,Slovenia,2009,0,
PT,Portugal,SI,Slovenia,2010,0,
PT,Portugal,SI,Slovenia,2011,0,
PT,Portugal,SI,Slovenia,2012,0,
PT,Portugal,SI,Slovenia,2013,0,
PT,Portugal,SI,Slovenia,2014,0,
PT,Portugal,SI,Slovenia,2015,0,
PT,Portugal,SI,Slovenia,2023,0,
PT,Portugal,SI,Slovenia,2024,0,
PT,Portugal,SI,Slovenia,2025,0,
PT,Portugal,SK,Slovakia,2004,0,
PT,Portugal,SK,Slovakia,2005,1,
PT,Portugal,SK,Slovakia,2006,1,
PT,Portugal,TR,Türkiye,2004,1,
PT,Portugal,TR,Türkiye,2005,1,
PT,Portugal,TR,Türkiye,2007,2,
PT,Portugal,TR,Türkiye,2008,3,
PT,Portugal,TR,Türkiye,2009,1,
PT,Portugal,TR,Türkiye,2010,3,
PT,Portugal,TR,Türkiye,2011,3,
PT,Portugal,TR,Türkiye,2012,2,
PT,Portugal,TR,Türkiye,2013,2,
PT,Portugal,TR,Türkiye,2014,4,
PT,Portugal,TR,Türkiye,2015,2,
PT,Portugal,TR,Türkiye,2016,0,
RO,Romania,BE,Belgium,2005,0,
RO,Romania,BE,Belgium,2006,0,
RO,Romania,BE,Belgium,2007,0,
RO,Romania,BE,Belgium,2008,0,
RO,Romania,BE,Belgium,2009,0,
RO,Romania,BE,Belgium,2010,0,
RO,Romania,BE,Belgium,2011,0,
RO,Romania,BG,Bulgaria,2006,15,
RO,Romania,BG,Bulgaria,2007,13,
RO,Romania,BG,Bulgaria,2008,24,
RO,Romania,BG,Bulgaria,2009,17,
RO,Romania,BG,Bulgaria,2010,10,
RO,Romania,BG,Bulgaria,2011,14,
RO,Romania,BG,Bulgaria,2012,9,
RO,Romania,BG,Bulgaria,2013,9,
RO,Romania,BG,Bulgaria,2014,10,
RO,Romania,BG,Bulgaria,2015,8,
RO,Romania,BG,Bulgaria,2016,8,
RO,Romania,BG,Bulgaria,2017,7,
RO,Romania,BG,Bulgaria,2018,5,
RO,Romania,BG,Bulgaria,2019,5,
RO,Romania,BG,Bulgaria,2020,2,
RO,Romania,BG,Bulgaria,2021,3,
RO,Romania,BG,Bulgaria,2022,7,
RO,Romania,BG,Bulgaria,2023,8,
RO,Romania,BG,Bulgaria,2024,9,
RO,Romania,BG,Bulgaria,2025,9,
RO,Romania,CZ,Czechia,2004,1,
RO,Romania,CZ,Czechia,2005,1,
RO,Romania,CZ,Czechia,2006,4,
RO,Romania,CZ,Czechia,2007,4,
RO,Romania,CZ,Czechia,2008,4,
RO,Romania,CZ,Czechia,2009,3,
RO,Romania,CZ,Czechia,2010,2,
RO,Romania,CZ,Czechia,2011,3,
RO,Romania,CZ,Czechia,2012,4,
RO,Romania,CZ,Czechia,2013,3,
RO,Romania,CZ,Czechia,2014,2,
RO,Romania,CZ,Czechia,2015,3,
RO,Romania,CZ,Czechia,2016,2,
RO,Romania,CZ,Czechia,2017,2,
RO,Romania,CZ,Czechia,2018,1,
RO,Romania,CZ,Czechia,2019,1,
RO,Romania,CZ,Czechia,2020,0,
RO,Romania,CZ,Czechia,2021,0,
RO,Romania,CZ,Czechia,2022,2,
RO,Romania,CZ,Czechia,2023,1,
RO,Romania,CZ,Czechia,2024,1,
RO,Romania,CZ,Czechia,2025,0,
RO,Romania,DE,Germany,2004,8,
RO,Romania,DE,Germany,2005,11,
RO,Romania,DE,Germany,2006,3,
RO,Romania,DE,Germany,2007,4,
RO,Romania,DE,Germany,2008,7,
RO,Romania,DK,Denmark,2004,0,
RO,Romania,DK,Denmark,2005,0,
RO,Romania,EL,Greece,2004,2,
RO,Romania,EL,Greece,2005,2,
RO,Romania,EL,Greece,2006,2,
RO,Romania,EL,Greece,2007,1,
RO,Romania,EL,Greece,2008,0,
RO,Romania,EL,Greece,2009,0,
RO,Romania,EL,Greece,2010,0,
RO,Romania,EL,Greece,2016,0,
RO,Romania,EL,Greece,2017,1,
RO,Romania,EL,Greece,2018,1,
RO,Romania,EL,Greece,2019,0,
RO,Romania,FR,France,2004,0,
RO,Romania,FR,France,2005,0,
RO,Romania,FR,France,2006,0,
RO,Romania,FR,France,2007,0,
RO,Romania,FR,France,2008,0,
RO,Romania,FR,France,2009,0,
RO,Romania,HR,Croatia,2004,1,
RO,Romania,HR,Croatia,2005,1,
RO,Romania,HR,Croatia,2006,1,
RO,Romania,HR,Croatia,2007,1,
RO,Romania,HR,Croatia,2008,1,
RO,Romania,HR,Croatia,2009,1,
RO,Romania,HR,Croatia,2010,0,
RO,Romania,HR,Croatia,2011,1,
RO,Romania,HR,Croatia,2012,0,
RO,Romania,HR,Croatia,2013,0,
RO,Romania,HR,Croatia,2014,0,
RO,Romania,HR,Croatia,2015,0,
RO,Romania,HR,Croatia,2016,0,
RO,Romania,HR,Croatia,2017,0,
RO,Romania,HR,Croatia,2018,0,
RO,Romania,HR,Croatia,2019,0,
RO,Romania,HR,Croatia,2020,0,
RO,Romania,HR,Croatia,2021,0,
RO,Romania,HR,Croatia,2022,0,
RO,Romania,HR,Croatia,2023,0,
RO,Romania,HR,Croatia,2024,0,
RO,Romania,HR,Croatia,2025,0,
RO,Romania,HU,Hungary,2004,143,
RO,Romania,HU,Hungary,2005,173,
RO,Romania,HU,Hungary,2006,191,
RO,Romania,HU,Hungary,2007,141,
RO,Romania,HU,Hungary,2008,126,
RO,Romania,HU,Hungary,2009,103,
RO,Romania,HU,Hungary,2010,98,
RO,Romania,HU,Hungary,2011,109,
RO,Romania,HU,Hungary,2012,101,
RO,Romania,HU,Hungary,2013,102,
RO,Romania,HU,Hungary,2014,93,
RO,Romania,IT,Italy,2004,3,
RO,Romania,IT,Italy,2005,2,
RO,Romania,IT,Italy,2006,3,
RO,Romania,IT,Italy,2007,4,
RO,Romania,LT,Lithuania,2009,0,
RO,Romania,LT,Lithuania,2010,0,
RO,Romania,LU,Luxembourg,2005,0,
RO,Romania,LU,Luxembourg,2007,0,
RO,Romania,LU,Luxembourg,2010,0,
RO,Romania,LU,Luxembourg,2012,0,
RO,Romania,LU,Luxembourg,2013,0,
RO,Romania,LU,Luxembourg,2014,0,
RO,Romania,LU,Luxembourg,2015,0,
RO,Romania,LU,Luxembourg,2016,0,
RO,Romania,LU,Luxembourg,2017,0,
RO,Romania,LU,Luxembourg,2018,0,
RO,Romania,LU,Luxembourg,2019,0,
RO,Romania,LU,Luxembourg,2020,0,
RO,Romania,LU,Luxembourg,2021,0,
RO,Romania,LU,Luxembourg,2022,0,
RO,Romania,LU,Luxembourg,2023,0,
RO,Romania,LU,Luxembourg,2024,0,
RO,Romania,LU,Luxembourg,2025,0,
RO,Romania,MK,North Macedonia,2009,0,
RO,Romania,MK,North Macedonia,2010,0,
RO,Romania,PL,Poland,2004,2,
RO,Romania,PL,Poland,2005,5,
RO,Romania,PL,Poland,2006,2,
RO,Romania,PL,Poland,2007,5,
RO,Romania,PL,Poland,2008,3,
RO,Romania,PL,Poland,2009,1,
RO,Romania,PL,Poland,2010,1,
RO,Romania,PL,Poland,2011,1,
RO,Romania,PL,Poland,2012,1,
RO,Romania,PL,Poland,2013,1,
RO,Romania,PL,Poland,2014,1,
RO,Romania,PL,Poland,2015,0,
RO,Romania,PL,Poland,2016,0,
RO,Romania,PL,Poland,2017,0,
RO,Romania,PL,Poland,2018,0,
RO,Romania,SI,Slovenia,2004,4,
RO,Romania,SI,Slovenia,2005,1,
RO,Romania,SI,Slovenia,2006,4,
RO,Romania,SI,Slovenia,2007,1,
RO,Romania,SI,Slovenia,2008,4,
RO,Romania,SI,Slovenia,2009,7,
RO,Romania,SI,Slovenia,2010,4,
RO,Romania,SI,Slovenia,2011,0,
RO,Romania,SI,Slovenia,2012,0,
RO,Romania,SI,Slovenia,2013,1,
RO,Romania,SI,Slovenia,2014,1,
RO,Romania,SI,Slovenia,2015,0,
RO,Romania,SI,Slovenia,2016,1,
RO,Romania,SI,Slovenia,2017,1,
RO,Romania,SI,Slovenia,2018,1,
RO,Romania,SI,Slovenia,2019,1,
RO,Romania,SI,Slovenia,2020,0,
RO,Romania,SI,Slovenia,2021,0,
RO,Romania,SI,Slovenia,2022,0,
RO,Romania,SI,Slovenia,2023,0,
RO,Romania,SI,Slovenia,2024,0,
RO,Romania,SI,Slovenia,2025,0,
RO,Romania,SK,Slovakia,2004,3,
RO,Romania,SK,Slovakia,2005,3,
RO,Romania,SK,Slovakia,2006,2,
RO,Romania,SK,Slovakia,2007,2,
RO,Romania,SK,Slovakia,2008,2,
RO,Romania,SK,Slovakia,2009,2,
RO,Romania,SK,Slovakia,2010,1,
RO,Romania,SK,Slovakia,2011,2,
RO,Romania,SK,Slovakia,2012,2,
RO,Romania,SK,Slovakia,2013,2,
RO,Romania,SK,Slovakia,2014,2,
RO,Romania,SK,Slovakia,2015,2,
RO,Romania,SK,Slovakia,2016,1,
RO,Romania,SK,Slovakia,2017,1,
RO,Romania,SK,Slovakia,2018,1,
RO,Romania,SK,Slovakia,2019,1,
RO,Romania,SK,Slovakia,2020,0,
RO,Romania,SK,Slovakia,2021,0,
RO,Romania,SK,Slovakia,2022,1,
RO,Romania,TR,Türkiye,2004,3,
RO,Romania,TR,Türkiye,2005,7,
RO,Romania,TR,Türkiye,2006,7,
RO,Romania,TR,Türkiye,2007,9,
RO,Romania,TR,Türkiye,2008,10,
RO,Romania,TR,Türkiye,2009,6,
RO,Romania,TR,Türkiye,2010,5,
RO,Romania,TR,Türkiye,2011,3,
RO,Romania,TR,Türkiye,2012,2,
RO,Romania,TR,Türkiye,2013,2,
RO,Romania,TR,Türkiye,2014,2,
RO,Romania,TR,Türkiye,2015,1,
RO,Romania,TR,Türkiye,2016,1,
RO,Romania,TR,Türkiye,2017,0,
RO,Romania,TR,Türkiye,2018,0,
RO,Romania,TR,Türkiye,2019,0,
RS,Serbia,BE,Belgium,2007,0,
RS,Serbia,BE,Belgium,2008,0,
RS,Serbia,BE,Belgium,2009,0,
RS,Serbia,BE,Belgium,2010,0,
RS,Serbia,BE,Belgium,2011,0,
RS,Serbia,BG,Bulgaria,2007,14,
RS,Serbia,BG,Bulgaria,2008,13,
RS,Serbia,BG,Bulgaria,2009,10,
RS,Serbia,BG,Bulgaria,2010,10,
RS,Serbia,BG,Bulgaria,2011,12,
RS,Serbia,BG,Bulgaria,2012,8,
RS,Serbia,BG,Bulgaria,2013,7,
RS,Serbia,BG,Bulgaria,2014,6,
RS,Serbia,BG,Bulgaria,2015,6,
RS,Serbia,BG,Bulgaria,2016,5,
RS,Serbia,BG,Bulgaria,2017,3,
RS,Serbia,BG,Bulgaria,2018,2,
RS,Serbia,BG,Bulgaria,2019,2,
RS,Serbia,BG,Bulgaria,2020,0,
RS,Serbia,BG,Bulgaria,2022,0,
RS,Serbia,BG,Bulgaria,2023,0,
RS,Serbia,CZ,Czechia,2007,1,
RS,Serbia,CZ,Czechia,2017,0,
RS,Serbia,CZ,Czechia,2018,0,
RS,Serbia,CZ,Czechia,2019,0,
RS,Serbia,CZ,Czechia,2021,0,
RS,Serbia,CZ,Czechia,2024,0,
RS,Serbia,CZ,Czechia,2025,0,
RS,Serbia,EL,Greece,2007,2,
RS,Serbia,EL,Greece,2014,9,
RS,Serbia,EL,Greece,2015,10,
RS,Serbia,EL,Greece,2016,4,
RS,Serbia,EL,Greece,2017,5,
RS,Serbia,EL,Greece,2018,5,
RS,Serbia,EL,Greece,2019,1,
RS,Serbia,HR,Croatia,2007,59,
RS,Serbia,HR,Croatia,2008,56,
RS,Serbia,HR,Croatia,2009,48,
RS,Serbia,HR,Croatia,2010,41,
RS,Serbia,HR,Croatia,2011,38,
RS,Serbia,HR,Croatia,2012,37,
RS,Serbia,HR,Croatia,2013,21,
RS,Serbia,HR,Croatia,2014,17,
RS,Serbia,HR,Croatia,2015,19,
RS,Serbia,HR,Croatia,2016,17,
RS,Serbia,HR,Croatia,2017,16,
RS,Serbia,HR,Croatia,2018,13,
RS,Serbia,HR,Croatia,2019,12,
RS,Serbia,HR,Croatia,2020,2,
RS,Serbia,HU,Hungary,2007,46,
RS,Serbia,HU,Hungary,2008,42,
RS,Serbia,HU,Hungary,2009,42,
RS,Serbia,HU,Hungary,2010,52,
RS,Serbia,HU,Hungary,2011,60,
RS,Serbia,HU,Hungary,2012,61,
RS,Serbia,HU,Hungary,2013,34,
RS,Serbia,HU,Hungary,2014,58,
RS,Serbia,IT,Italy,2007,2,
RS,Serbia,LU,Luxembourg,2012,0,
RS,Serbia,MK,North Macedonia,2009,5,
RS,Serbia,MK,North Macedonia,2010,4,
RS,Serbia,MK,North Macedonia,2011,4,
RS,Serbia,MK,North Macedonia,2012,1,
RS,Serbia,MK,North Macedonia,2013,0,
RS,Serbia,MK,North Macedonia,2014,0,
RS,Serbia,MK,North Macedonia,2015,2,
RS,Serbia,MK,North Macedonia,2016,1,
RS,Serbia,MK,North Macedonia,2017,1,
RS,Serbia,MK,North Macedonia,2018,1,
RS,Serbia,MK,North Macedonia,2019,0,
RS,Serbia,MK,North Macedonia,2020,0,
RS,Serbia,MK,North Macedonia,2021,0,
RS,Serbia,PL,Poland,2007,1,
RS,Serbia,PL,Poland,2008,1,
RS,Serbia,PL,Poland,2009,0,
RS,Serbia,PL,Poland,2010,0,
RS,Serbia,PL,Poland,2011,0,
RS,Serbia,PL,Poland,2012,0,
RS,Serbia,PL,Poland,2013,0,
RS,Serbia,PL,Poland,2014,0,
RS,Serbia,PL,Poland,2015,0,
RS,Serbia,PL,Poland,2016,0,
RS,Serbia,PL,Poland,2017,0,
RS,Serbia,PL,Poland,2018,0,
RS,Serbia,RO,Romania,2007,9,
RS,Serbia,RO,Romania,2008,8,
RS,Serbia,RO,Romania,2009,6,
RS,Serbia,RO,Romania,2010,11,
RS,Serbia,RO,Romania,2011,5,
RS,Serbia,RO,Romania,2012,6,
RS,Serbia,RO,Romania,2013,6,
RS,Serbia,RO,Romania,2014,8,
RS,Serbia,RO,Romania,2015,10,
RS,Serbia,RO,Romania,2016,11,
RS,Serbia,RO,Romania,2017,11,
RS,Serbia,RO,Romania,2018,0,
RS,Serbia,RO,Romania,2019,0,
RS,Serbia,SI,Slovenia,2007,18,
RS,Serbia,SI,Slovenia,2008,17,
RS,Serbia,SI,Slovenia,2009,22,
RS,Serbia,SI,Slovenia,2010,23,
RS,Serbia,SI,Slovenia,2011,20,
RS,Serbia,SI,Slovenia,2012,19,
RS,Serbia,SI,Slovenia,2013,8,
RS,Serbia,SI,Slovenia,2014,7,
RS,Serbia,SI,Slovenia,2015,9,
RS,Serbia,SI,Slovenia,2016,9,
RS,Serbia,SI,Slovenia,2017,7,
RS,Serbia,SI,Slovenia,2018,7,
RS,Serbia,SI,Slovenia,2019,6,
RS,Serbia,SI,Slovenia,2020,1,
RS,Serbia,SI,Slovenia,2023,0,
RS,Serbia,SI,Slovenia,2024,0,
RS,Serbia,SI,Slovenia,2025,0,
RS,Serbia,SK,Slovakia,2007,1,
RS,Serbia,SK,Slovakia,2008,1,
RS,Serbia,SK,Slovakia,2009,1,
RS,Serbia,SK,Slovakia,2011,2,
RS,Serbia,SK,Slovakia,2012,2,
RS,Serbia,SK,Slovakia,2013,2,
RS,Serbia,SK,Slovakia,2014,2,
RS,Serbia,SK,Slovakia,2015,1,
RS,Serbia,SK,Slovakia,2016,1,
RS,Serbia,SK,Slovakia,2017,0,
RS,Serbia,SK,Slovakia,2018,0,
RS,Serbia,SK,Slovakia,2019,0,
RS,Serbia,SK,Slovakia,2020,0,
RS,Serbia,SK,Slovakia,2021,0,
RS,Serbia,TR,Türkiye,2007,2,
RS,Serbia,TR,Türkiye,2008,3,
RS,Serbia,TR,Türkiye,2009,3,
RS,Serbia,TR,Türkiye,2010,4,
RS,Serbia,TR,Türkiye,2011,1,
RS,Serbia,TR,Türkiye,2012,1,
RS,Serbia,TR,Türkiye,2013,1,
RS,Serbia,TR,Türkiye,2014,1,
RS,Serbia,TR,Türkiye,2015,1,
RS,Serbia,TR,Türkiye,2016,0,
RS_ME,Serbia and Montenegro,BE,Belgium,2005,0,
RS_ME,Serbia and Montenegro,BG,Bulgaria,2006,18,
RS_ME,Serbia and Montenegro,CZ,Czechia,2004,0,
RS_ME,Serbia and Montenegro,CZ,Czechia,2006,1,
RS_ME,Serbia and Montenegro,EL,Greece,2004,4,
RS_ME,Serbia and Montenegro,EL,Greece,2005,5,
RS_ME,Serbia and Montenegro,EL,Greece,2006,4,
RS_ME,Serbia and Montenegro,FR,France,2004,0,
RS_ME,Serbia and Montenegro,FR,France,2005,0,
RS_ME,Serbia and Montenegro,HR,Croatia,2004,80,
RS_ME,Serbia and Montenegro,HR,Croatia,2005,84,
RS_ME,Serbia and Montenegro,HR,Croatia,2006,65,
RS_ME,Serbia and Montenegro,HU,Hungary,2004,34,
RS_ME,Serbia and Montenegro,HU,Hungary,2005,42,
RS_ME,Serbia and Montenegro,IT,Italy,2004,0,
RS_ME,Serbia and Montenegro,IT,Italy,2005,0,
RS_ME,Serbia and Montenegro,IT,Italy,2006,1,
RS_ME,Serbia and Montenegro,LT,Lithuania,2004,0,
RS_ME,Serbia and Montenegro,PL,Poland,2004,1,
RS_ME,Serbia and Montenegro,PL,Poland,2005,1,
RS_ME,Serbia and Montenegro,PL,Poland,2006,1,
RS_ME,Serbia and Montenegro,RO,Romania,2004,6,
RS_ME,Serbia and Montenegro,RO,Romania,2005,7,
RS_ME,Serbia and Montenegro,RO,Romania,2006,6,
RS_ME,Serbia and Montenegro,SI,Slovenia,2004,25,
RS_ME,Serbia and Montenegro,SI,Slovenia,2005,24,
RS_ME,Serbia and Montenegro,SI,Slovenia,2006,20,
RS_ME,Serbia and Montenegro,SK,Slovakia,2004,1,
RS_ME,Serbia and Montenegro,SK,Slovakia,2005,1,
RS_ME,Serbia and Montenegro,SK,Slovakia,2006,1,
RS_ME,Serbia and Montenegro,TR,Türkiye,2004,1,
RS_ME,Serbia and Montenegro,TR,Türkiye,2005,1,
RS_ME,Serbia and Montenegro,TR,Türkiye,2006,1,
RU,Russia,BE,Belgium,2004,0,
RU,Russia,BE,Belgium,2005,0,
RU,Russia,BE,Belgium,2006,0,
RU,Russia,BE,Belgium,2007,0,
RU,Russia,BE,Belgium,2008,0,
RU,Russia,BE,Belgium,2009,0,
RU,Russia,BE,Belgium,2010,0,
RU,Russia,BE,Belgium,2011,0,
RU,Russia,BG,Bulgaria,2006,7,
RU,Russia,BG,Bulgaria,2007,10,
RU,Russia,BG,Bulgaria,2008,7,
RU,Russia,BG,Bulgaria,2009,15,
RU,Russia,BG,Bulgaria,2010,17,
RU,Russia,BG,Bulgaria,2011,17,
RU,Russia,BG,Bulgaria,2012,22,
RU,Russia,BG,Bulgaria,2013,34,
RU,Russia,BG,Bulgaria,2014,3,
RU,Russia,BG,Bulgaria,2015,0,
RU,Russia,BG,Bulgaria,2016,6,
RU,Russia,BG,Bulgaria,2017,0,
RU,Russia,CZ,Czechia,2004,2,
RU,Russia,CZ,Czechia,2006,26,
RU,Russia,CZ,Czechia,2007,22,
RU,Russia,CZ,Czechia,2014,0,
RU,Russia,CZ,Czechia,2016,0,
RU,Russia,CZ,Czechia,2017,1,
RU,Russia,CZ,Czechia,2018,0,
RU,Russia,CZ,Czechia,2019,0,
RU,Russia,CZ,Czechia,2020,1,
RU,Russia,CZ,Czechia,2022,0,
RU,Russia,CZ,Czechia,2023,0,
RU,Russia,CZ,Czechia,2024,0,
RU,Russia,DE,Germany,2004,15,
RU,Russia,DE,Germany,2005,6,
RU,Russia,DE,Germany,2006,4,
RU,Russia,DE,Germany,2007,4,
RU,Russia,DE,Germany,2008,8,
RU,Russia,DK,Denmark,2004,0,
RU,Russia,EE,Estonia,2004,58,
RU,Russia,EE,Estonia,2005,72,
RU,Russia,EE,Estonia,2006,69,
RU,Russia,EE,Estonia,2007,75,
RU,Russia,EE,Estonia,2008,79,
RU,Russia,EE,Estonia,2009,49,
RU,Russia,EE,Estonia,2010,50,
RU,Russia,EE,Estonia,2011,42,
RU,Russia,EE,Estonia,2012,49,
RU,Russia,EE,Estonia,2013,61,
RU,Russia,EE,Estonia,2014,49,
RU,Russia,EE,Estonia,2015,28,
RU,Russia,EE,Estonia,2016,51,
RU,Russia,EE,Estonia,2017,53,
RU,Russia,EE,Estonia,2018,53,
RU,Russia,EE,Estonia,2019,55,
RU,Russia,EE,Estonia,2020,4,
RU,Russia,EE,Estonia,2021,0,
RU,Russia,EE,Estonia,2022,0,
RU,Russia,EE,Estonia,2023,0,
RU,Russia,EE,Estonia,2024,0,
RU,Russia,EE,Estonia,2025,0,
RU,Russia,EL,Greece,2004,0,
RU,Russia,EL,Greece,2005,0,
RU,Russia,EL,Greece,2006,0,
RU,Russia,EL,Greece,2007,0,
RU,Russia,FI,Finland,2004,125,
RU,Russia,FI,Finland,2005,133,
RU,Russia,FI,Finland,2006,168,
RU,Russia,FI,Finland,2007,200,
RU,Russia,FI,Finland,2008,216,
RU,Russia,FI,Finland,2009,170,
RU,Russia,FI,Finland,2010,173,
RU,Russia,FI,Finland,2011,222,
RU,Russia,FI,Finland,2012,250,
RU,Russia,FI,Finland,2013,302,
RU,Russia,FI,Finland,2014,258,
RU,Russia,FI,Finland,2015,214,
RU,Russia,FI,Finland,2016,226,
RU,Russia,FI,Finland,2017,276,
RU,Russia,FI,Finland,2018,277,
RU,Russia,FI,Finland,2019,325,
RU,Russia,FI,Finland,2020,61,
RU,Russia,FI,Finland,2021,1,
RU,Russia,FI,Finland,2022,19,
RU,Russia,FI,Finland,2023,0,
RU,Russia,FI,Finland,2024,0,
RU,Russia,FI,Finland,2025,0,
RU,Russia,FR,France,2009,0,
RU,Russia,HR,Croatia,2004,0,
RU,Russia,HR,Croatia,2005,0,
RU,Russia,HR,Croatia,2006,0,
RU,Russia,HR,Croatia,2007,1,
RU,Russia,HR,Croatia,2008,0,
RU,Russia,HR,Croatia,2009,1,
RU,Russia,HR,Croatia,2010,1,
RU,Russia,HR,Croatia,2011,0,
RU,Russia,HR,Croatia,2012,0,
RU,Russia,HR,Croatia,2013,0,
RU,Russia,HR,Croatia,2014,0,
RU,Russia,HU,Hungary,2004,3,
RU,Russia,HU,Hungary,2005,4,
RU,Russia,HU,Hungary,2006,7,
RU,Russia,HU,Hungary,2007,9,
RU,Russia,HU,Hungary,2008,10,
RU,Russia,HU,Hungary,2009,11,
RU,Russia,HU,Hungary,2010,11,
RU,Russia,HU,Hungary,2011,13,
RU,Russia,HU,Hungary,2012,12,
RU,Russia,HU,Hungary,2013,9,
RU,Russia,HU,Hungary,2014,1,
RU,Russia,LT,Lithuania,2004,113,
RU,Russia,LT,Lithuania,2005,141,
RU,Russia,LT,Lithuania,2006,134,
RU,Russia,LT,Lithuania,2007,139,
RU,Russia,LT,Lithuania,2008,123,
RU,Russia,LT,Lithuania,2009,83,
RU,Russia,LT,Lithuania,2010,90,
RU,Russia,LT,Lithuania,2011,95,
RU,Russia,LT,Lithuania,2012,92,
RU,Russia,LT,Lithuania,2013,88,
RU,Russia,LT,Lithuania,2014,54,
RU,Russia,LT,Lithuania,2015,23,
RU,Russia,LT,Lithuania,2016,16,
RU,Russia,LT,Lithuania,2017,15,
RU,Russia,LT,Lithuania,2018,13,
RU,Russia,LT,Lithuania,2019,35,
RU,Russia,LT,Lithuania,2020,16,
RU,Russia,LT,Lithuania,2021,0,
RU,Russia,LT,Lithuania,2022,0,
